ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P15YM_AN,GRAPROES,Mun,Loc,Ageb,Manza,Key
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,17,,9.43,079,0001,0580,017,3107900010580017
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,18,0,10.95,079,0001,0580,018,3107900010580018
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,19,0,9,079,0001,0580,019,3107900010580019
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,20,0,8.26,079,0001,0580,020,3107900010580020
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,580,21,,10.15,079,0001,0580,021,3107900010580021
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,1,3,8.28,079,0001,0595,001,3107900010595001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,2,0,9.74,079,0001,0595,002,3107900010595002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,3,20,7.52,079,0001,0595,003,3107900010595003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,4,,,079,0001,0595,004,3107900010595004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,5,0,0,079,0001,0595,005,3107900010595005
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,595,6,0,0,079,0001,0595,006,3107900010595006
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,612,1,3,8.9,079,0001,0612,001,3107900010612001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,612,3,,7,079,0001,0612,003,3107900010612003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,1,,6.45,079,0001,0627,001,3107900010627001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,2,,8.1,079,0001,0627,002,3107900010627002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,3,,7,079,0001,0627,003,3107900010627003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,4,,7.78,079,0001,0627,004,3107900010627004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,5,,7.56,079,0001,0627,005,3107900010627005
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,6,,6.84,079,0001,0627,006,3107900010627006
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,8,,5.32,079,0001,0627,008,3107900010627008
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,9,3,7.28,079,0001,0627,009,3107900010627009
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,10,9,6.46,079,0001,0627,010,3107900010627010
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,11,0,7.22,079,0001,0627,011,3107900010627011
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,12,0,7.67,079,0001,0627,012,3107900010627012
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,13,7,6.2,079,0001,0627,013,3107900010627013
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,14,,7,079,0001,0627,014,3107900010627014
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,15,0,0,079,0001,0627,015,3107900010627015
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,16,,,079,0001,0627,016,3107900010627016
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,17,,,079,0001,0627,017,3107900010627017
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,18,,,079,0001,0627,018,3107900010627018
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,19,,,079,0001,0627,019,3107900010627019
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,20,0,0,079,0001,0627,020,3107900010627020
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,21,0,0,079,0001,0627,021,3107900010627021
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,22,,,079,0001,0627,022,3107900010627022
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,23,0,0,079,0001,0627,023,3107900010627023
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,24,,,079,0001,0627,024,3107900010627024
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,25,6,4.76,079,0001,0627,025,3107900010627025
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,26,,,079,0001,0627,026,3107900010627026
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,27,0,0,079,0001,0627,027,3107900010627027
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,28,,,079,0001,0627,028,3107900010627028
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,29,0,7.5,079,0001,0627,029,3107900010627029
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,30,3,4.21,079,0001,0627,030,3107900010627030
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,31,0,0,079,0001,0627,031,3107900010627031
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,32,,,079,0001,0627,032,3107900010627032
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,33,0,0,079,0001,0627,033,3107900010627033
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,34,0,0,079,0001,0627,034,3107900010627034
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,627,800,0,0,079,0001,0627,800,3107900010627800
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,631,1,,,079,0001,0631,001,3107900010631001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,631,2,0,0,079,0001,0631,002,3107900010631002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,631,3,0,10.2,079,0001,0631,003,3107900010631003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,1,,5.4,079,0001,0646,001,3107900010646001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,2,0,7.67,079,0001,0646,002,3107900010646002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,3,3,7.75,079,0001,0646,003,3107900010646003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,4,,5.85,079,0001,0646,004,3107900010646004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,6,0,0,079,0001,0646,006,3107900010646006
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,7,,9.36,079,0001,0646,007,3107900010646007
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,646,8,,9,079,0001,0646,008,3107900010646008
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,1,0,8.86,079,0001,0650,001,3107900010650001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,2,,6.14,079,0001,0650,002,3107900010650002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,3,0,9.93,079,0001,0650,003,3107900010650003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,650,4,0,0,079,0001,0650,004,3107900010650004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,1,,8.7,079,0001,067A,001,310790001067A001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,2,,9.24,079,0001,067A,002,310790001067A002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,3,,,079,0001,067A,003,310790001067A003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,4,0,9.36,079,0001,067A,004,310790001067A004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,067A,5,0,0,079,0001,067A,005,310790001067A005
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,720,1,,9.72,079,0001,0720,001,3107900010720001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,735,1,3,7.08,079,0001,0735,001,3107900010735001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,735,2,,7.17,079,0001,0735,002,3107900010735002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,074A,1,0,8.13,079,0001,074A,001,310790001074A001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,074A,2,,,079,0001,074A,002,310790001074A002
31,Yucatán,79,Tekax,10,Kancab,684,1,9,5.7,079,0010,0684,001,3107900100684001
31,Yucatán,79,Tekax,10,Kancab,684,2,3,5.53,079,0010,0684,002,3107900100684002
31,Yucatán,79,Tekax,10,Kancab,684,3,7,6.11,079,0010,0684,003,3107900100684003
31,Yucatán,79,Tekax,10,Kancab,684,4,3,6.53,079,0010,0684,004,3107900100684004
31,Yucatán,79,Tekax,10,Kancab,684,5,8,5.12,079,0010,0684,005,3107900100684005
31,Yucatán,79,Tekax,10,Kancab,684,6,9,4.9,079,0010,0684,006,3107900100684006
31,Yucatán,79,Tekax,10,Kancab,684,7,12,5.19,079,0010,0684,007,3107900100684007
31,Yucatán,79,Tekax,10,Kancab,684,8,5,5.69,079,0010,0684,008,3107900100684008
31,Yucatán,79,Tekax,10,Kancab,684,9,4,4.91,079,0010,0684,009,3107900100684009
31,Yucatán,79,Tekax,10,Kancab,684,10,5,5.51,079,0010,0684,010,3107900100684010
31,Yucatán,79,Tekax,10,Kancab,684,11,7,5.73,079,0010,0684,011,3107900100684011
31,Yucatán,79,Tekax,10,Kancab,684,12,6,4.28,079,0010,0684,012,3107900100684012
31,Yucatán,79,Tekax,10,Kancab,684,13,14,5.8,079,0010,0684,013,3107900100684013
31,Yucatán,79,Tekax,10,Kancab,684,14,10,5.5,079,0010,0684,014,3107900100684014
31,Yucatán,79,Tekax,10,Kancab,684,15,9,5.89,079,0010,0684,015,3107900100684015
31,Yucatán,79,Tekax,10,Kancab,684,16,5,5.39,079,0010,0684,016,3107900100684016
31,Yucatán,79,Tekax,10,Kancab,684,17,0,0,079,0010,0684,017,3107900100684017
31,Yucatán,79,Tekax,10,Kancab,684,18,7,6.33,079,0010,0684,018,3107900100684018
31,Yucatán,79,Tekax,10,Kancab,684,19,3,6.07,079,0010,0684,019,3107900100684019
31,Yucatán,79,Tekax,10,Kancab,684,20,0,0,079,0010,0684,020,3107900100684020
31,Yucatán,79,Tekax,10,Kancab,684,21,17,4.92,079,0010,0684,021,3107900100684021
31,Yucatán,79,Tekax,10,Kancab,684,22,19,4.96,079,0010,0684,022,3107900100684022
31,Yucatán,79,Tekax,10,Kancab,684,23,3,6.9,079,0010,0684,023,3107900100684023
31,Yucatán,79,Tekax,10,Kancab,684,24,21,5.59,079,0010,0684,024,3107900100684024
31,Yucatán,79,Tekax,10,Kancab,684,25,20,5.13,079,0010,0684,025,3107900100684025
31,Yucatán,79,Tekax,10,Kancab,684,26,0,0,079,0010,0684,026,3107900100684026
31,Yucatán,79,Tekax,10,Kancab,684,27,5,6.17,079,0010,0684,027,3107900100684027
31,Yucatán,79,Tekax,10,Kancab,684,28,7,4.71,079,0010,0684,028,3107900100684028
31,Yucatán,79,Tekax,10,Kancab,684,29,6,3.94,079,0010,0684,029,3107900100684029
31,Yucatán,79,Tekax,10,Kancab,684,30,13,4.67,079,0010,0684,030,3107900100684030
31,Yucatán,79,Tekax,10,Kancab,684,31,6,4.95,079,0010,0684,031,3107900100684031
31,Yucatán,79,Tekax,10,Kancab,684,32,9,4.5,079,0010,0684,032,3107900100684032
31,Yucatán,79,Tekax,10,Kancab,684,33,,,079,0010,0684,033,3107900100684033
31,Yucatán,79,Tekax,10,Kancab,684,34,7,5.43,079,0010,0684,034,3107900100684034
31,Yucatán,79,Tekax,10,Kancab,684,35,,,079,0010,0684,035,3107900100684035
31,Yucatán,79,Tekax,10,Kancab,684,36,,7.33,079,0010,0684,036,3107900100684036
31,Yucatán,79,Tekax,10,Kancab,684,37,5,5.65,079,0010,0684,037,3107900100684037
31,Yucatán,79,Tekax,10,Kancab,684,38,0,0,079,0010,0684,038,3107900100684038
31,Yucatán,79,Tekax,10,Kancab,684,39,0,0,079,0010,0684,039,3107900100684039
31,Yucatán,79,Tekax,10,Kancab,684,40,3,5.42,079,0010,0684,040,3107900100684040
31,Yucatán,79,Tekax,10,Kancab,684,41,7,5.81,079,0010,0684,041,3107900100684041
31,Yucatán,79,Tekax,10,Kancab,684,42,,4.56,079,0010,0684,042,3107900100684042
31,Yucatán,79,Tekax,10,Kancab,684,43,0,0,079,0010,0684,043,3107900100684043
31,Yucatán,79,Tekax,10,Kancab,699,1,14,4.77,079,0010,0699,001,3107900100699001
31,Yucatán,79,Tekax,10,Kancab,699,2,9,5.69,079,0010,0699,002,3107900100699002
31,Yucatán,79,Tekax,10,Kancab,699,3,6,6.7,079,0010,0699,003,3107900100699003
31,Yucatán,79,Tekax,10,Kancab,699,4,17,3.71,079,0010,0699,004,3107900100699004
31,Yucatán,79,Tekax,10,Kancab,699,5,12,6.38,079,0010,0699,005,3107900100699005
31,Yucatán,79,Tekax,10,Kancab,699,6,5,5,079,0010,0699,006,3107900100699006
31,Yucatán,79,Tekax,10,Kancab,699,7,8,5.03,079,0010,0699,007,3107900100699007
31,Yucatán,79,Tekax,10,Kancab,699,8,7,4.5,079,0010,0699,008,3107900100699008
31,Yucatán,79,Tekax,10,Kancab,699,9,6,4.65,079,0010,0699,009,3107900100699009
31,Yucatán,79,Tekax,10,Kancab,699,10,,6.23,079,0010,0699,010,3107900100699010
31,Yucatán,79,Tekax,10,Kancab,699,11,6,6.32,079,0010,0699,011,3107900100699011
31,Yucatán,79,Tekax,10,Kancab,699,12,15,5.74,079,0010,0699,012,3107900100699012
31,Yucatán,79,Tekax,10,Kancab,699,13,24,6.21,079,0010,0699,013,3107900100699013
31,Yucatán,79,Tekax,10,Kancab,699,14,,5.85,079,0010,0699,014,3107900100699014
31,Yucatán,79,Tekax,10,Kancab,699,18,,,079,0010,0699,018,3107900100699018
31,Yucatán,79,Tekax,10,Kancab,699,20,,5.89,079,0010,0699,020,3107900100699020
31,Yucatán,79,Tekax,10,Kancab,699,21,13,4.84,079,0010,0699,021,3107900100699021
31,Yucatán,79,Tekax,10,Kancab,699,22,7,6.76,079,0010,0699,022,3107900100699022
31,Yucatán,79,Tekax,10,Kancab,699,23,,6,079,0010,0699,023,3107900100699023
31,Yucatán,79,Tekax,10,Kancab,699,24,5,5.58,079,0010,0699,024,3107900100699024
31,Yucatán,79,Tekax,10,Kancab,699,25,,5.26,079,0010,0699,025,3107900100699025
31,Yucatán,79,Tekax,10,Kancab,699,30,,5.06,079,0010,0699,030,3107900100699030
31,Yucatán,79,Tekax,10,Kancab,699,31,,5.55,079,0010,0699,031,3107900100699031
31,Yucatán,79,Tekax,10,Kancab,699,32,5,4.67,079,0010,0699,032,3107900100699032
31,Yucatán,79,Tekax,10,Kancab,699,33,5,5.85,079,0010,0699,033,3107900100699033
31,Yucatán,79,Tekax,10,Kancab,699,34,4,4.75,079,0010,0699,034,3107900100699034
31,Yucatán,79,Tekax,10,Kancab,699,35,4,5.16,079,0010,0699,035,3107900100699035
31,Yucatán,79,Tekax,10,Kancab,699,36,3,5.64,079,0010,0699,036,3107900100699036
31,Yucatán,79,Tekax,10,Kancab,699,37,,4.9,079,0010,0699,037,3107900100699037
31,Yucatán,79,Tekax,10,Kancab,699,38,3,3.89,079,0010,0699,038,3107900100699038
31,Yucatán,79,Tekax,10,Kancab,699,39,3,4.5,079,0010,0699,039,3107900100699039
31,Yucatán,79,Tekax,10,Kancab,699,41,,6.86,079,0010,0699,041,3107900100699041
31,Yucatán,79,Tekax,10,Kancab,699,42,0,0,079,0010,0699,042,3107900100699042
31,Yucatán,79,Tekax,10,Kancab,699,800,,,079,0010,0699,800,3107900100699800
31,Yucatán,79,Tekax,10,Kancab,754,1,,,079,0010,0754,001,3107900100754001
31,Yucatán,79,Tekax,10,Kancab,769,1,6,5.05,079,0010,0769,001,3107900100769001
